Record ID#,Spacecraft Name,Launch Code (Using Record ID)
11097,PredaSAR 61 - HR1,
11098,PredaSAR 62,
11099,PredaSAR 62 - HR1,
11100,PredaSAR 63,
11101,PredaSAR 63 - HR1,
11102,PredaSAR 64,
11103,PredaSAR 64 - HR1,
11104,PredaSAR 65,
11105,PredaSAR 65 - HR1,
11106,PredaSAR 66,
11107,PredaSAR 66 - HR1,
11108,PredaSAR 67,
11109,PredaSAR 67 - HR1,
11110,PredaSAR 68,
11111,PredaSAR 68 - HR1,
11112,PredaSAR 69,
11113,PredaSAR 69 - HR1,
11114,PredaSAR 7,
11115,PredaSAR 7 - HR1,
11116,PredaSAR 70,
11117,PredaSAR 70 - HR1,
11118,PredaSAR 71,
11119,PredaSAR 71 - HR1,
11120,PredaSAR 72,
11121,PredaSAR 72 - HR1,
11122,PredaSAR 73,
11123,PredaSAR 73 - HR1,
11124,PredaSAR 74,
11125,PredaSAR 74 - HR1,
11126,PredaSAR 75,
11127,PredaSAR 75 - HR1,
11128,PredaSAR 76,
11129,PredaSAR 76 - HR1,
11130,PredaSAR 77,
11131,PredaSAR 77 - HR1,
11132,PredaSAR 78,
11133,PredaSAR 78 - HR1,
11134,PredaSAR 79,
11135,PredaSAR 79 - HR1,
11136,PredaSAR 8,
11137,PredaSAR 8 - HR1,
11138,PredaSAR 80,
11139,PredaSAR 80 - HR1,
11140,PredaSAR 81,
11141,PredaSAR 81 - HR1,
11142,PredaSAR 82,
11143,PredaSAR 82 - HR1,
11144,PredaSAR 83,
11145,PredaSAR 83 - HR1,
11146,PredaSAR 84,
11147,PredaSAR 84 - HR1,
11148,PredaSAR 85,
11149,PredaSAR 85 - HR1,
11150,PredaSAR 86,
11151,PredaSAR 86 - HR1,
11152,PredaSAR 87,
11153,PredaSAR 87 - HR1,
11154,PredaSAR 88,
11155,PredaSAR 88 - HR1,
11156,PredaSAR 89,
11157,PredaSAR 89 - HR1,
11158,PredaSAR 9,
11159,PredaSAR 9 - HR1,
11160,PredaSAR 90,
11161,PredaSAR 90 - HR1,
11162,PredaSAR 91,
11163,PredaSAR 91 - HR1,
11164,PredaSAR 92,
11165,PredaSAR 92 - HR1,
11166,PredaSAR 93,
11167,PredaSAR 93 - HR1,
11168,PredaSAR 94,
11169,PredaSAR 94 - HR1,
11170,PredaSAR 95,
11171,PredaSAR 95 - HR1,
11172,PredaSAR 96,
11173,PredaSAR 96 - HR1,
11174,PREFIRE A,
11175,PREFIRE B,
11176,PROBA 3 CSC,
11177,PROBA 3 OSC,
11178,Progress MS 23,
11179,Progress MS 24,
11180,Progress MS 25,
11181,Progress MS 26,
11182,Progress MS 27,
11183,Progress MS 28,
11184,Progress MS 29,
11185,Progress MS 30,
11186,Progress MS 31,
11187,Progress MS 32,
11188,Progress MS 33,
11189,Progress MS 34,
11190,Progress MS-21,
11191,Progress TBA projection 1,
11192,Progress TBA projection 2,
11193,Progress TBA projection 3,
11194,Progress TBA projection 4,
11195,Progress TBA projection 5,
11196,Progress TBA projection 6,
11197,Progress TBA projection 7,
11198,Progress TBA projection 8,
11199,Progress TBA projection 9,
11200,Prometheus 2.5,
11201,Prometheus 2.5 - 2.10 1,
11202,Prometheus 2.5 - 2.10 2,
11203,Prometheus 2.5 - 2.10 3,
11204,Prometheus 2.5 - 2.10 4,
11205,Protected Tactical Service (PTS) Demo 1,
11206,Protected Tactical Service (PTS) Demo 2,
11207,ProtoMethee 1,
11208,PROX 1 1,
11209,PROX 1 2,
11210,PROX 1 3,
11211,PROX 1 4,
11212,Psat 2,
11213,Psyche (Discovery 14),
11214,PTD 2,
11215,PTD 4,
11216,PTD 5,
11217,PTD1-5 1,
11218,PTD1-5 2,
11219,PTD1-5 3,
11220,PTD1-5 4,
11221,PTD1-5 5,
11222,PTD1-5 6,
11223,PTK-1 Test Mission,
11224,PTLS,
11225,PTScientists ALINA,
11226,Pulsar 2023,
11227,Pulsar 2025,
11228,Pulsar 2027,
11229,Pulsar 2028,
11230,Pulsar 2029,
11231,Pulsar 2030,
11232,Pulsar 2031,
11233,Pulsar 2032,
11234,PUNCH 1,
11235,PUNCH 2,
11236,PUNCH 3,
11237,PUNCH 4,
11238,Pycubed,
11239,Q-PACE 1,
11240,Q-PACE 2,
11241,Q-PACE 3,
11242,Q-PACE 4,
11243,QPS-SAR 10,
11244,QPS-SAR 11,
11245,QPS-SAR 12,
11246,QPS-SAR 13,
11247,QPS-SAR 14,
11248,QPS-SAR 15,
11249,QPS-SAR 16,
11250,QPS-SAR 17,
11251,QPS-SAR 18,
11252,QPS-SAR 19,
11253,QPS-SAR 20,
11254,QPS-SAR 21,
11255,QPS-SAR 22,
11256,QPS-SAR 23,
11257,QPS-SAR 24,
11258,QPS-SAR 25,
11259,QPS-SAR 26,
11260,QPS-SAR 27,
11261,QPS-SAR 28,
11262,QPS-SAR 29,
11263,QPS-SAR 30,
11264,QPS-SAR 31,
11265,QPS-SAR 32,
11266,QPS-SAR 33,
11267,QPS-SAR 34,
11268,QPS-SAR 35,
11269,QPS-SAR 36,
11270,QPS-SAR 5,
11271,QPS-SAR 6,
11272,QPS-SAR 7,
11273,QPS-SAR 8,
11274,QPS-SAR 9,
11275,QPS-SAR follow-on/replacement projection 1,
11276,QPS-SAR follow-on/replacement projection 10,
11277,QPS-SAR follow-on/replacement projection 11,
11278,QPS-SAR follow-on/replacement projection 12,
11279,QPS-SAR follow-on/replacement projection 13,
11280,QPS-SAR follow-on/replacement projection 14,
11281,QPS-SAR follow-on/replacement projection 15,
11282,QPS-SAR follow-on/replacement projection 16,
11283,QPS-SAR follow-on/replacement projection 2,
11284,QPS-SAR follow-on/replacement projection 3,
11285,QPS-SAR follow-on/replacement projection 4,
11286,QPS-SAR follow-on/replacement projection 5,
11287,QPS-SAR follow-on/replacement projection 6,
11288,QPS-SAR follow-on/replacement projection 7,
11289,QPS-SAR follow-on/replacement projection 8,
11290,QPS-SAR follow-on/replacement projection 9,
11291,QS1 02,
11292,QS1 03,
11293,QS1 04,
11294,QS1 05,
11295,QS1 06,
11296,QS2 01,
11297,QS2 01 - HR1,
11298,QS2 01 - HR2,
11299,QS2 02,
11300,QS2 02 - HR1,
11301,QS2 02 - HR2,
11302,QS2 03,
11303,QS2 03 - HR1,
11304,QS2 03 - HR2,
11305,QS2 04,
11306,QS2 04 - HR1,
11307,QS2 04 - HR2,
11308,QS2 05,
11309,QS2 05 - HR1,
11310,QS2 05 - HR2,
11311,QS2 06,
11312,QS2 06 - HR1,
11313,QS2 06 - HR2,
11314,QS2 07,
11315,QS2 07 - HR1,
11316,QS2 07 - HR2,
11317,QS2 08,
11318,QS2 08 - HR1,
11319,QS2 08 - HR2,
11320,QS2 09,
11321,QS2 09 - HR1,
11322,QS2 09 - HR2,
11323,QS2 10,
11324,QS2 10 - HR1,
11325,QS2 10 - HR2,
11326,QS2 11,
11327,QS2 11 - HR1,
11328,QS2 11 - HR2,
11329,QS2 12,
11330,QS2 12 - HR1,
11331,QS2 12 - HR2,
11332,QS2 13,
11333,QS2 13 - HR1,
11334,QS2 13 - HR2,
11335,QS2 14,
11336,QS2 14 - HR1,
11337,QS2 14 - HR2,
11338,Quantum EncrYption and Science Satellite (QEYSSat),
11339,Quantum Space Lunar Delivery 1,
11340,Quantum Space Lunar Platform 1,
11341,Quantum Space Pathfinder 1,
11342,Quark,
11343,Queqiao 2,
11344,Queqiao follow-on,
11345,QYRO 1,
11346,QZS-5,
11347,QZS-6,
11348,QZS-7,
11349,RadFxSat 2 1,
11350,RadFxSat 2 2,
11351,RadFxSat 2 3,
11352,RadFxSat 2 4,
11353,RainCube 1,
11354,RainCube 2,
11355,RainCube 3,
11356,RainCube 4,
11357,RAPIS/RAISE - 2024,
11358,RAPIS/RAISE - 2026,
11359,RAPIS/RAISE - 2028,
11360,RAPIS/RAISE - 2030,
11361,Rashid Rover 2,
11362,Ray,
11363,Razdan 1,
11364,Razdan 2,
11365,Razdan 3,
11366,RCM 1,
11367,RCM 2,
11368,RCM 3,
11369,RCM 4,
11370,RCM 5,
11371,RCM 6,
11372,RECONSO,
11373,RECONSO 1,
11374,RECONSO 2,
11375,RECONSO 3,
11376,RECONSO 4,
11377,Reentry Capsule Demo 1,
11378,Reliant Pro 1,
11379,Reliant Pro 10,
11380,Reliant Pro 2,
11381,Reliant Pro 3,
11382,Reliant Pro 4,
11383,Reliant Pro 5,
11384,Reliant Pro 6,
11385,Reliant Pro 7,
11386,Reliant Pro 8,
11387,Reliant Pro 9,
11388,Reliant Standard 1,
11389,Resourcesat 3,
11390,Resourcesat 3A,
11391,Resourcesat 3B,
11392,Resourcesat 3S,
11393,Resourcesat 3SA,
11394,Resurs P 4,
11395,Resurs P 5,
11396,Resurs PM 1,
11397,Resurs PM 2,
11398,Resurs PM 3,
11399,Resurs PM 4,
11400,Resurs-P No. 4,
11401,Resurs-P No. 5,
11402,Resurs-PM No. 1,
11403,Resurs-PM No. 2,
11404,Resurs-PM No. 3,
11405,REV1,
11406,Rezonans 1,
11407,Rezonans 2,
11408,Rezonans 3,
11409,Rezonans 4,
11410,RISAT 1B,
11411,RISAT 2A,
11412,Rivada 1,
11413,Rivada 10,
11414,Rivada 100,
11415,Rivada 101,
11416,Rivada 102,
11417,Rivada 103,
11418,Rivada 104,
11419,Rivada 105,
11420,Rivada 106,
11421,Rivada 107,
11422,Rivada 108,
11423,Rivada 109,
11424,Rivada 11,
11425,Rivada 110,
11426,Rivada 111,
11427,Rivada 112,
11428,Rivada 113,
11429,Rivada 114,
11430,Rivada 115,
11431,Rivada 116,
11432,Rivada 117,
11433,Rivada 118,
11434,Rivada 119,
11435,Rivada 12,
11436,Rivada 120,
11437,Rivada 121,
11438,Rivada 122,
11439,Rivada 123,
11440,Rivada 124,
11441,Rivada 125,
11442,Rivada 126,
11443,Rivada 127,
11444,Rivada 128,
11445,Rivada 129,
11446,Rivada 13,
11447,Rivada 130,
11448,Rivada 131,
11449,Rivada 132,
11450,Rivada 133,
11451,Rivada 134,
11452,Rivada 135,
11453,Rivada 136,
11454,Rivada 137,
11455,Rivada 138,
11456,Rivada 139,
11457,Rivada 14,
11458,Rivada 140,
11459,Rivada 141,
11460,Rivada 142,
11461,Rivada 143,
11462,Rivada 144,
11463,Rivada 145,
11464,Rivada 146,
11465,Rivada 147,
11466,Rivada 148,
11467,Rivada 149,
11468,Rivada 15,
11469,Rivada 150,
11470,Rivada 151,
11471,Rivada 152,
11472,Rivada 153,
11473,Rivada 154,
11474,Rivada 155,
11475,Rivada 156,
11476,Rivada 157,
11477,Rivada 158,
11478,Rivada 159,
11479,Rivada 16,
11480,Rivada 160,
11481,Rivada 161,
11482,Rivada 162,
11483,Rivada 163,
11484,Rivada 164,
11485,Rivada 165,
11486,Rivada 166,
11487,Rivada 167,
11488,Rivada 168,
11489,Rivada 169,
11490,Rivada 17,
11491,Rivada 170,
11492,Rivada 171,
11493,Rivada 172,
11494,Rivada 173,
11495,Rivada 174,
11496,Rivada 175,
11497,Rivada 176,
11498,Rivada 177,
11499,Rivada 178,
11500,Rivada 179,
11501,Rivada 18,
11502,Rivada 180,
11503,Rivada 181,
11504,Rivada 182,
11505,Rivada 183,
11506,Rivada 184,
11507,Rivada 185,
11508,Rivada 186,
11509,Rivada 187,
11510,Rivada 188,
11511,Rivada 189,
11512,Rivada 19,
11513,Rivada 190,
11514,Rivada 191,
11515,Rivada 192,
11516,Rivada 193,
11517,Rivada 194,
11518,Rivada 195,
11519,Rivada 196,
11520,Rivada 197,
11521,Rivada 198,
11522,Rivada 199,
11523,Rivada 2,
11524,Rivada 20,
11525,Rivada 200,
11526,Rivada 201,
11527,Rivada 202,
11528,Rivada 203,
11529,Rivada 204,
11530,Rivada 205,
11531,Rivada 206,
11532,Rivada 207,
11533,Rivada 208,
11534,Rivada 209,
11535,Rivada 21,
11536,Rivada 210,
11537,Rivada 211,
11538,Rivada 212,
11539,Rivada 213,
11540,Rivada 214,
11541,Rivada 215,
11542,Rivada 216,
11543,Rivada 217,
11544,Rivada 218,
11545,Rivada 219,
11546,Rivada 22,
11547,Rivada 220,
11548,Rivada 221,
11549,Rivada 222,
11550,Rivada 223,
11551,Rivada 224,
11552,Rivada 225,
11553,Rivada 226,
11554,Rivada 227,
11555,Rivada 228,
11556,Rivada 229,
11557,Rivada 23,
11558,Rivada 230,
11559,Rivada 231,
11560,Rivada 232,
11561,Rivada 233,
11562,Rivada 234,
11563,Rivada 235,
11564,Rivada 236,
11565,Rivada 237,
11566,Rivada 238,
11567,Rivada 239,
11568,Rivada 24,
11569,Rivada 240,
11570,Rivada 241,
11571,Rivada 242,
11572,Rivada 243,
11573,Rivada 244,
11574,Rivada 245,
11575,Rivada 246,
11576,Rivada 247,
11577,Rivada 248,
11578,Rivada 249,
11579,Rivada 25,
11580,Rivada 250,
11581,Rivada 251,
11582,Rivada 252,
11583,Rivada 253,
11584,Rivada 254,
11585,Rivada 255,
11586,Rivada 256,
11587,Rivada 257,
11588,Rivada 258,
11589,Rivada 259,
11590,Rivada 26,
11591,Rivada 260,
11592,Rivada 261,
11593,Rivada 262,
11594,Rivada 263,
11595,Rivada 264,
11596,Rivada 265,
11597,Rivada 266,
11598,Rivada 267,
11599,Rivada 268,
11600,Rivada 269,
11601,Rivada 27,
11602,Rivada 270,
11603,Rivada 271,
11604,Rivada 272,
11605,Rivada 273,
11606,Rivada 274,
11607,Rivada 275,
11608,Rivada 276,
11609,Rivada 277,
11610,Rivada 278,
11611,Rivada 279,
11612,Rivada 28,
11613,Rivada 280,
11614,Rivada 281,
11615,Rivada 282,
11616,Rivada 283,
11617,Rivada 284,
11618,Rivada 285,
11619,Rivada 286,
11620,Rivada 287,
11621,Rivada 288,
11622,Rivada 289,
11623,Rivada 29,
11624,Rivada 290,
11625,Rivada 291,
11626,Rivada 292,
11627,Rivada 293,
11628,Rivada 294,
11629,Rivada 295,
11630,Rivada 296,
11631,Rivada 297,
11632,Rivada 298,
11633,Rivada 299,
11634,Rivada 3,
11635,Rivada 30,
11636,Rivada 300,
11637,Rivada 301,
11638,Rivada 302,
11639,Rivada 303,
11640,Rivada 304,
11641,Rivada 305,
11642,Rivada 306,
11643,Rivada 307,
11644,Rivada 308,
11645,Rivada 309,
11646,Rivada 31,
11647,Rivada 310,
11648,Rivada 311,
11649,Rivada 312,
11650,Rivada 313,
11651,Rivada 314,
11652,Rivada 315,
11653,Rivada 316,
11654,Rivada 317,
11655,Rivada 318,
11656,Rivada 319,
11657,Rivada 32,
11658,Rivada 320,
11659,Rivada 321,
11660,Rivada 322,
11661,Rivada 323,
11662,Rivada 324,
11663,Rivada 325,
11664,Rivada 326,
11665,Rivada 327,
11666,Rivada 328,
11667,Rivada 329,
11668,Rivada 33,
11669,Rivada 330,
11670,Rivada 331,
11671,Rivada 332,
11672,Rivada 333,
11673,Rivada 334,
11674,Rivada 335,
11675,Rivada 336,
11676,Rivada 337,
11677,Rivada 338,
11678,Rivada 339,
11679,Rivada 34,
11680,Rivada 340,
11681,Rivada 341,
11682,Rivada 342,
11683,Rivada 343,
11684,Rivada 344,
11685,Rivada 345,
11686,Rivada 346,
11687,Rivada 347,
11688,Rivada 348,
11689,Rivada 349,
11690,Rivada 35,
11691,Rivada 350,
11692,Rivada 351,
11693,Rivada 352,
11694,Rivada 353,
11695,Rivada 354,
11696,Rivada 355,
11697,Rivada 356,
11698,Rivada 357,
11699,Rivada 358,
11700,Rivada 359,
11701,Rivada 36,
11702,Rivada 360,
11703,Rivada 361,
11704,Rivada 362,
11705,Rivada 363,
11706,Rivada 364,
11707,Rivada 365,
11708,Rivada 366,
11709,Rivada 367,
11710,Rivada 368,
11711,Rivada 369,
11712,Rivada 37,
11713,Rivada 370,
11714,Rivada 371,
11715,Rivada 372,
11716,Rivada 373,
11717,Rivada 374,
11718,Rivada 375,
11719,Rivada 376,
11720,Rivada 377,
11721,Rivada 378,
11722,Rivada 379,
11723,Rivada 38,
11724,Rivada 380,
11725,Rivada 381,
11726,Rivada 382,
11727,Rivada 383,
11728,Rivada 384,
11729,Rivada 385,
11730,Rivada 386,
11731,Rivada 387,
11732,Rivada 388,
11733,Rivada 389,
11734,Rivada 39,
11735,Rivada 390,
11736,Rivada 391,
11737,Rivada 392,
11738,Rivada 393,
11739,Rivada 394,
11740,Rivada 395,
11741,Rivada 396,
11742,Rivada 397,
11743,Rivada 398,
11744,Rivada 399,
11745,Rivada 4,
11746,Rivada 40,
11747,Rivada 400,
11748,Rivada 401,
11749,Rivada 402,
11750,Rivada 403,
11751,Rivada 404,
11752,Rivada 405,
11753,Rivada 406,
11754,Rivada 407,
11755,Rivada 408,
11756,Rivada 409,
11757,Rivada 41,
11758,Rivada 410,
11759,Rivada 411,
11760,Rivada 412,
11761,Rivada 413,
11762,Rivada 414,
11763,Rivada 415,
11764,Rivada 416,
11765,Rivada 417,
11766,Rivada 418,
11767,Rivada 419,
11768,Rivada 42,
11769,Rivada 420,
11770,Rivada 421,
11771,Rivada 422,
11772,Rivada 423,
11773,Rivada 424,
11774,Rivada 425,
11775,Rivada 426,
11776,Rivada 427,
11777,Rivada 428,
11778,Rivada 429,
11779,Rivada 43,
11780,Rivada 430,
11781,Rivada 431,
11782,Rivada 432,
11783,Rivada 433,
11784,Rivada 434,
11785,Rivada 435,
11786,Rivada 436,
11787,Rivada 437,
11788,Rivada 438,
11789,Rivada 439,
11790,Rivada 44,
11791,Rivada 440,
11792,Rivada 441,
11793,Rivada 442,
11794,Rivada 443,
11795,Rivada 444,
11796,Rivada 445,
11797,Rivada 446,
11798,Rivada 447,
11799,Rivada 448,
11800,Rivada 449,
11801,Rivada 45,
11802,Rivada 450,
11803,Rivada 451,
11804,Rivada 452,
11805,Rivada 453,
11806,Rivada 454,
11807,Rivada 455,
11808,Rivada 456,
11809,Rivada 457,
11810,Rivada 458,
11811,Rivada 459,
11812,Rivada 46,
11813,Rivada 460,
11814,Rivada 461,
11815,Rivada 462,
11816,Rivada 463,
11817,Rivada 464,
11818,Rivada 465,
11819,Rivada 466,
11820,Rivada 467,
11821,Rivada 468,
11822,Rivada 469,
11823,Rivada 47,
11824,Rivada 470,
11825,Rivada 471,
11826,Rivada 472,
11827,Rivada 473,
11828,Rivada 474,
11829,Rivada 475,
11830,Rivada 476,
11831,Rivada 477,
11832,Rivada 478,
11833,Rivada 479,
11834,Rivada 48,
11835,Rivada 480,
11836,Rivada 481,
11837,Rivada 482,
11838,Rivada 483,
11839,Rivada 484,
11840,Rivada 485,
11841,Rivada 486,
11842,Rivada 487,
11843,Rivada 488,
11844,Rivada 489,
11845,Rivada 49,
11846,Rivada 490,
11847,Rivada 491,
11848,Rivada 492,
11849,Rivada 493,
11850,Rivada 494,
11851,Rivada 495,
11852,Rivada 496,
11853,Rivada 497,
11854,Rivada 498,
11855,Rivada 499,
11856,Rivada 5,
11857,Rivada 50,
11858,Rivada 500,
11859,Rivada 501,
11860,Rivada 502,
11861,Rivada 503,
11862,Rivada 504,
11863,Rivada 505,
11864,Rivada 506,
11865,Rivada 507,
11866,Rivada 508,
11867,Rivada 509,
11868,Rivada 51,
11869,Rivada 510,
11870,Rivada 511,
11871,Rivada 512,
11872,Rivada 513,
11873,Rivada 514,
11874,Rivada 515,
11875,Rivada 516,
11876,Rivada 517,
11877,Rivada 518,
11878,Rivada 519,
11879,Rivada 52,
11880,Rivada 520,
11881,Rivada 521,
11882,Rivada 522,
11883,Rivada 523,
11884,Rivada 524,
11885,Rivada 525,
11886,Rivada 526,
11887,Rivada 527,
11888,Rivada 528,
11889,Rivada 529,
11890,Rivada 53,
11891,Rivada 530,
11892,Rivada 531,
11893,Rivada 532,
11894,Rivada 533,
11895,Rivada 534,
11896,Rivada 535,
11897,Rivada 536,
11898,Rivada 537,
11899,Rivada 538,
11900,Rivada 539,
11901,Rivada 54,
11902,Rivada 540,
11903,Rivada 541,
11904,Rivada 542,
11905,Rivada 543,
11906,Rivada 544,
11907,Rivada 545,
11908,Rivada 546,
11909,Rivada 547,
11910,Rivada 548,
11911,Rivada 549,
11912,Rivada 55,
11913,Rivada 550,
11914,Rivada 551,
11915,Rivada 552,
11916,Rivada 553,
11917,Rivada 554,
11918,Rivada 555,
11919,Rivada 556,
11920,Rivada 557,
11921,Rivada 558,
11922,Rivada 559,
11923,Rivada 56,
11924,Rivada 560,
11925,Rivada 561,
11926,Rivada 562,
11927,Rivada 563,
11928,Rivada 564,
11929,Rivada 565,
11930,Rivada 566,
11931,Rivada 567,
11932,Rivada 568,
11933,Rivada 569,
11934,Rivada 57,
11935,Rivada 570,
11936,Rivada 571,
11937,Rivada 572,
11938,Rivada 573,
11939,Rivada 574,
11940,Rivada 575,
11941,Rivada 576,
11942,Rivada 577,
11943,Rivada 578,
11944,Rivada 579,
11945,Rivada 58,
11946,Rivada 580,
11947,Rivada 581,
11948,Rivada 582,
11949,Rivada 583,
11950,Rivada 584,
11951,Rivada 585,
11952,Rivada 586,
11953,Rivada 587,
11954,Rivada 588,
11955,Rivada 589,
11956,Rivada 59,
11957,Rivada 590,
11958,Rivada 591,
11959,Rivada 592,
11960,Rivada 593,
11961,Rivada 594,
11962,Rivada 595,
11963,Rivada 596,
11964,Rivada 597,
11965,Rivada 598,
11966,Rivada 599,
11967,Rivada 6,
11968,Rivada 60,
11969,Rivada 600,
11970,Rivada 61,
11971,Rivada 62,
11972,Rivada 63,
11973,Rivada 64,
11974,Rivada 65,
11975,Rivada 66,
11976,Rivada 67,
11977,Rivada 68,
11978,Rivada 69,
11979,Rivada 7,
11980,Rivada 70,
11981,Rivada 71,
11982,Rivada 72,
11983,Rivada 73,
11984,Rivada 74,
11985,Rivada 75,
11986,Rivada 76,
11987,Rivada 77,
11988,Rivada 78,
11989,Rivada 79,
11990,Rivada 8,
11991,Rivada 80,
11992,Rivada 81,
11993,Rivada 82,
11994,Rivada 83,
11995,Rivada 84,
11996,Rivada 85,
11997,Rivada 86,
11998,Rivada 87,
11999,Rivada 88,
12000,Rivada 89,
12001,Rivada 9,
12002,Rivada 90,
12003,Rivada 91,
12004,Rivada 92,
12005,Rivada 93,
12006,Rivada 94,
12007,Rivada 95,
12008,Rivada 96,
12009,Rivada 97,
12010,Rivada 98,
12011,Rivada 99,
12012,RoboCrane 1,
12013,Rocket Lab Photon Venus 1,
12014,Rocket Pi Space Biology Lab,
12015,Rooster 2 (LDPE 2),
12016,Rooster 3A (LDPE 3A),
12017,Rooster 4,
12018,Roy 1,
12019,Roy 2,
12020,Roy 3,
12021,Roy 4,
12022,Runner,
12023,Russian Orbital Service Station (ROSS) Additional Module 1,
12024,Russian Orbital Service Station (ROSS) Additional Module 2,
12025,Russian Orbital Service Station (ROSS) Core Module,
12026,S. Korean 6G broadband sats - 2026,
12027,S. Korean 6G broadband sats - 2027,
12028,S. Korean Reconaissance Satellites 1,
12029,S. Korean Reconaissance Satellites 2,
12030,S. Korean Reconaissance Satellites 2032 Follow-On,
12031,S. Korean Reconaissance Satellites 3,
12032,S. Korean Reconaissance Satellites 4,
12033,S. Korean Reconaissance Satellites 5,
12034,S. Korean Reconaissance Satellites 6,
12035,S. Korean space debris sats,
12036,S. Korean space weather smallsats 8,
12037,S. Korean space weather smallsats7,
12038,S. Korean TBD sats,
12039,S. Korean TBD sats (possibly SSA) #1,
12040,S. Korean TBD sats (possibly SSA) #2,
12041,S11S-1,
12042,S2 Robotic Arm,
12043,S4 Crossover,
12044,SAI 2,
12045,Sansha-1 1,
12046,Sansha-1 2,
12047,SAOCOM 2A,
12048,SAOCOM 2B,
12049,SAOCOM-2A,
12050,SAOCOM-2B,
12051,SAR XL,
12052,SAT4M2M 1,
12053,SAT4M2M 10,
12054,SAT4M2M 2,
12055,SAT4M2M 3,
12056,SAT4M2M 4,
12057,SAT4M2M 5,
12058,SAT4M2M 6,
12059,SAT4M2M 7,
12060,SAT4M2M 8,
12061,SAT4M2M 9,
12062,SAT4M2M follow-on 2028,
12063,Sateliot 10,
12064,Sateliot 100,
12065,Sateliot 11,
12066,Sateliot 12,
12067,Sateliot 13,
12068,Sateliot 14,
12069,Sateliot 15,
12070,Sateliot 16,
12071,Sateliot 17,
12072,Sateliot 18,
12073,Sateliot 19,
12074,Sateliot 2,
12075,Sateliot 20,
12076,Sateliot 21,
12077,Sateliot 22,
12078,Sateliot 23,
12079,Sateliot 24,
12080,Sateliot 25,
12081,Sateliot 26,
12082,Sateliot 27,
12083,Sateliot 28,
12084,Sateliot 29,
12085,Sateliot 3,
12086,Sateliot 30,
12087,Sateliot 31,
12088,Sateliot 32,
12089,Sateliot 33,
12090,Sateliot 34,
12091,Sateliot 35,
12092,Sateliot 36,
12093,Sateliot 37,
12094,Sateliot 38,
12095,Sateliot 39,
12096,Sateliot 4,
12097,Sateliot 40,
12098,Sateliot 41,
12099,Sateliot 42,
12100,Sateliot 43,
12101,Sateliot 44,
12102,Sateliot 45,
12103,Sateliot 46,
12104,Sateliot 47,
12105,Sateliot 48,
12106,Sateliot 49,
12107,Sateliot 5,
12108,Sateliot 50,
12109,Sateliot 51,
12110,Sateliot 52,
12111,Sateliot 53,
12112,Sateliot 54,
12113,Sateliot 55,
12114,Sateliot 56,
12115,Sateliot 57,
12116,Sateliot 58,
12117,Sateliot 59,
12118,Sateliot 6,
12119,Sateliot 60,
12120,Sateliot 61,
12121,Sateliot 62,
12122,Sateliot 63,
12123,Sateliot 64,
12124,Sateliot 65,
12125,Sateliot 66,
12126,Sateliot 67,
12127,Sateliot 68,
12128,Sateliot 69,
12129,Sateliot 7,
12130,Sateliot 70,
12131,Sateliot 71,
12132,Sateliot 72,
12133,Sateliot 73,
12134,Sateliot 74,
12135,Sateliot 75,
12136,Sateliot 76,
12137,Sateliot 77,
12138,Sateliot 78,
12139,Sateliot 79,
12140,Sateliot 8,
12141,Sateliot 80,
12142,Sateliot 81,
12143,Sateliot 82,
12144,Sateliot 83,
12145,Sateliot 84,
12146,Sateliot 85,
12147,Sateliot 86,
12148,Sateliot 87,
12149,Sateliot 88,
12150,Sateliot 89,
12151,Sateliot 9,
12152,Sateliot 90,
12153,Sateliot 91,
12154,Sateliot 92,
12155,Sateliot 93,
12156,Sateliot 94,
12157,Sateliot 95,
12158,Sateliot 96,
12159,Sateliot 97,
12160,Sateliot 98,
12161,Sateliot 99,
12162,Sateliot follow-on 2031,
12163,Sateliot follow-on 2032,
12164,Satellite Vu 1,
12165,Satellite Vu 1 - HR1,
12166,Satellite Vu 1 - HR2,
12167,Satellite Vu 2,
12168,Satellite Vu 2 - HR1,
12169,Satellite Vu 2 - HR2,
12170,Satellite Vu 3,
12171,Satellite Vu 3 - HR1,
12172,Satellite Vu 3 - HR2,
12173,Satellite Vu 4,
12174,Satellite Vu 4 - HR1,
12175,Satellite Vu 4 - HR2,
12176,Satellite Vu 5,
12177,Satellite Vu 5 - HR1,
12178,Satellite Vu 5 - HR2,
12179,Satellite Vu 6,
12180,Satellite Vu 6 - HR1,
12181,Satellite Vu 6 - HR2,
12182,Satellite Vu 7,
12183,Satellite Vu 7 - HR1,
12184,Satellite Vu 7 - HR2,
12185,Satlantis Optical ,
12186,Satlantis Optical 2,
12187,SATRIA,
12188,SATRIA 1,
12189,SBIRS NG-1,
12190,SBIRS NG-2,
12191,SBIRS-GEO 6,
12192,Scepter Air 1,
12193,Scepter Air 10,
12194,Scepter Air 11,
12195,Scepter Air 12,
12196,Scepter Air 13,
12197,Scepter Air 14,
12198,Scepter Air 15,
12199,Scepter Air 16,
12200,Scepter Air 17,
12201,Scepter Air 18,
12202,Scepter Air 19,
12203,Scepter Air 2,
12204,Scepter Air 20,
12205,Scepter Air 21,
12206,Scepter Air 22,
12207,Scepter Air 23,
12208,Scepter Air 24,
12209,Scepter Air 3,
12210,Scepter Air 4,
12211,Scepter Air 5,
